FREQ,Frequenza,REG_VEHI_AREA,Territorio di immatricolazione automezzo,DATA_TYPE,Indicatore,REG_LOADING,Territorio di carico,REG_UNLOADING,Territorio di scarico,GOODS_TRANSPORT_NST_2007,Tipo di merce (NST 2007),TITLE_OF_TRANSPORT,Titolo di trasporto,DISTANCE_CLASS,Classe di percorrenza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,270785,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,11219,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,11219,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,88686,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,88686,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,127234,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2511479,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2638713,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,8329865,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,19423515,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,27753380,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5447188,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13406704,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,18853892,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2882677,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,6016811,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,8899488,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,439725,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2627759,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,3067483,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5295,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,389467,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,394763,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,25704,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1077430,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1103133,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3534,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,171315,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,174849,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,492,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,67917,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,68408,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,60279,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,60279,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,190954,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,190954,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,911,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,36553,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,37464,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,124851,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,124851,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,76118,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,76118,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,52281,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,52281,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,84664,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITDA,Trentino Alto Adige,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,84664,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5519549,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,17168224,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,22687773,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,25062,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1316697,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1341760,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5494487,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,15851527,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,21346013,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,16171,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,67379,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,83550,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,30339,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,30339,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,40637,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,497182,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,537819,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5300301,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13310781,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,18611082,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5184687,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,12496251,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,17680939,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,115613,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,814529,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,930143,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,120306,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,987696,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1108002,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5104,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,128490,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,133594,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,10249,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,504084,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,514332,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1719,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,59570,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,61289,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,11059,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,11059,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,24261,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,24261,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,80649,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,80649,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,27640,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,27640,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,57797,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,57797,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,24064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,24064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,40536,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD1,Provincia Autonoma Bolzano / Bozen,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,40536,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3469800,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,11825243,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,15295043,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4724,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,438301,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,443025,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3465076,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,11386942,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,14852018,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,10632,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,176603,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,187235,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,11219,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,11219,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,58347,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,58347,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,86597,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2014297,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2100894,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3029564,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,6112734,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,9142298,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,262500,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,910453,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1172953,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2767064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5202281,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITD2,Provincia Autonoma Trento,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,7969346,,
